seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr12	98987313	98987331	19	*	X03298	5250	98987403	98995778	8376	+	71	upstream	71	SLC25A3
chr12	98987373	98987628	256	*	X03299	5250	98987403	98995778	8376	+	0	overlapStart	0	SLC25A3
chr12	100593256	100593288	33	*	X03301	64431	100593865	100635629	41765	+	576	upstream	576	ACTR6
chr12	100593305	100593484	180	*	X03302	64431	100593865	100635629	41765	+	380	upstream	380	ACTR6
chr12	101673817	101674059	243	*	X03307	27340	101673905	101780397	106493	+	0	overlapStart	0	UTP20
chr12	101801422	101801922	501	*	X03308	400	101786903	101801572	14670	-	0	overlapStart	0	ARL1
chr12	102271326	102271336	11	*	X03309	55332	102271105	102317401	46297	+	0	inside	220	DRAM1
chr12	102271369	102271398	30	*	X03310	55332	102271105	102317401	46297	+	0	inside	263	DRAM1
chr12	102513790	102514102	313	*	X03312	55010	102513956	102591298	77343	+	0	overlapStart	0	PARPBP
chr12	102513790	102514102	313	*	X03312	79023	102467973	102513869	45897	-	0	overlapStart	0	NUP37
chr12	102514117	102514139	23	*	X03313	55010	102513956	102591298	77343	+	0	inside	160	PARPBP
chr12	102514117	102514139	23	*	X03313	79023	102467973	102513869	45897	-	247	upstream	247	NUP37
chr12	102514211	102514243	33	*	X03314	55010	102513956	102591298	77343	+	0	inside	254	PARPBP
chr12	102514211	102514243	33	*	X03314	79023	102467973	102513869	45897	-	341	upstream	341	NUP37
chr12	104323659	104323779	121	*	X03315	100500842	104324203	104324333	131	+	423	upstream	423	MIR3652
chr12	104323659	104323779	121	*	X03315	253724	104237527	104323989	86463	-	0	inside	209	TTC41P
chr12	104323659	104323779	121	*	X03315	7184	104324112	104341708	17597	+	332	upstream	332	HSP90B1
chr12	104324133	104324287	155	*	X03316	100500842	104324203	104324333	131	+	0	overlapStart	0	MIR3652
chr12	104324133	104324287	155	*	X03316	253724	104237527	104323989	86463	-	143	upstream	143	TTC41P
chr12	104324133	104324287	155	*	X03316	7184	104324112	104341708	17597	+	0	inside	20	HSP90B1
chr12	104458590	104458622	33	*	X03318	83468	104382765	104457961	75197	-	628	upstream	628	GLT8D2
chr12	104458638	104458669	32	*	X03319	83468	104382765	104457961	75197	-	676	upstream	676	GLT8D2
chr12	104531809	104532014	206	*	X03320	4801	104510858	104532040	21183	-	0	inside	25	NFYB
chr12	104532098	104532111	14	*	X03321	4801	104510858	104532040	21183	-	57	upstream	57	NFYB
chr12	104850675	104850697	23	*	X03324	50515	104850692	105155792	305101	+	0	overlapStart	0	CHST11
chr12	105478595	105478618	24	*	X03326	160428	105413562	105478341	64780	-	253	upstream	253	ALDH1L2
chr12	105501324	105501819	496	*	X03327	23325	105501492	105562906	61415	+	0	overlapStart	0	WASHC4
chr12	106696266	106696560	295	*	X03330	255394	106696581	106740792	44212	+	20	upstream	20	TCP11L2
chr12	106751372	106751411	40	*	X03331	55703	106751436	106903976	152541	+	24	upstream	24	POLR3B
chr12	106751428	106751721	294	*	X03332	55703	106751436	106903976	152541	+	0	overlapStart	0	POLR3B
chr12	107168762	107168924	163	*	X03333	100287944	106890188	107168609	278422	-	152	upstream	152	LOC100287944
chr12	107349315	107349396	82	*	X03334	90488	107349544	107367813	18270	+	147	upstream	147	TMEM263
chr12	107349505	107349729	225	*	X03335	90488	107349544	107367813	18270	+	0	overlapStart	0	TMEM263
chr12	107712147	107712166	20	*	X03337	121551	107712197	108053419	341223	+	30	upstream	30	BTBD11
chr12	107712189	107712310	122	*	X03338	121551	107712197	108053419	341223	+	0	overlapStart	0	BTBD11
chr12	108079425	108079801	377	*	X03339	11137	108079590	108106257	26668	+	0	overlapStart	0	PWP1
chr12	108154807	108154828	22	*	X03340	11108	108126643	108155021	28379	-	0	inside	192	PRDM4
chr12	108154843	108154934	92	*	X03341	11108	108126643	108155021	28379	-	0	inside	86	PRDM4
chr12	108155003	108155059	57	*	X03342	11108	108126643	108155021	28379	-	0	overlapStart	0	PRDM4
chr12	108155073	108155164	92	*	X03343	11108	108126643	108155021	28379	-	51	upstream	51	PRDM4
chr12	108955072	108955214	143	*	X03344	23479	108956294	108963160	6867	+	1079	upstream	1079	ISCU
chr12	108955072	108955214	143	*	X03344	9733	108915991	108955165	39175	-	0	overlapStart	0	SART3
chr12	108956161	108956237	77	*	X03345	23479	108956294	108963160	6867	+	56	upstream	56	ISCU
chr12	108956161	108956237	77	*	X03345	9733	108915991	108955165	39175	-	995	upstream	995	SART3
chr12	108956292	108956373	82	*	X03346	23479	108956294	108963160	6867	+	0	overlapStart	0	ISCU
chr12	108956292	108956373	82	*	X03346	9733	108915991	108955165	39175	-	1126	upstream	1126	SART3
chr12	109251664	109251729	66	*	X03348	1610	109252708	109294710	42003	+	978	upstream	978	DAO
chr12	109251664	109251729	66	*	X03348	54434	109176466	109251359	74894	-	304	upstream	304	SSH1
chr12	109535254	109535315	62	*	X03350	7374	109535399	109548798	13400	+	83	upstream	83	UNG
chr12	109746960	109747295	336	*	X03352	121643	109715783	109747025	31243	-	0	overlapStart	0	FOXN4
chr12	109747411	109747427	17	*	X03353	121643	109715783	109747025	31243	-	385	upstream	385	FOXN4
chr12	109915058	109915637	580	*	X03354	83892	109886460	109915155	28696	-	0	overlapStart	0	KCTD10
chr12	109915058	109915637	580	*	X03354	89910	109915428	109974510	59083	+	0	overlapStart	0	UBE3B
chr12	110011079	110011121	43	*	X03355	326625	109991521	110011358	19838	-	0	inside	236	MMAB
chr12	110011079	110011121	43	*	X03355	4598	110011500	110035071	23572	+	378	upstream	378	MVK
chr12	110011147	110011182	36	*	X03356	326625	109991521	110011358	19838	-	0	inside	175	MMAB
chr12	110011147	110011182	36	*	X03356	4598	110011500	110035071	23572	+	317	upstream	317	MVK
chr12	110151954	110152220	267	*	X03357	84915	110152187	110208312	56126	+	0	overlapStart	0	FAM222A
chr12	110337864	110337882	19	*	X03360	84260	110338079	110391074	52996	+	196	upstream	196	TCHP
chr12	110337923	110338182	260	*	X03361	84260	110338079	110391074	52996	+	0	overlapStart	0	TCHP
chr12	110434027	110434260	234	*	X03362	9815	110367607	110434194	66588	-	0	overlapStart	0	GIT2
chr12	110434274	110434388	115	*	X03363	9815	110367607	110434194	66588	-	79	upstream	79	GIT2
chr12	110436992	110437021	30	*	X03364	88455	110436991	110477235	40245	+	0	inside	0	ANKRD13A
chr12	110437036	110437164	129	*	X03365	88455	110436991	110477235	40245	+	0	inside	44	ANKRD13A
chr12	110561965	110561965	1	*	X03368	28981	110562140	110656600	94461	+	174	upstream	174	IFT81
chr12	110562124	110562140	17	*	X03369	28981	110562140	110656600	94461	+	0	overlapStart	0	IFT81
chr12	110905966	110905993	28	*	X03371	29902	110906229	110928192	21964	+	235	upstream	235	FAM216A
chr12	110906016	110906074	59	*	X03372	29902	110906229	110928192	21964	+	154	upstream	154	FAM216A
chr12	110906171	110906207	37	*	X03373	29902	110906229	110928192	21964	+	21	upstream	21	FAM216A
chr12	110939731	110939824	94	*	X03374	144715	110940005	110969891	29887	+	180	upstream	180	RAD9B
chr12	110939731	110939824	94	*	X03374	51699	110929330	110939916	10587	-	0	inside	91	VPS29
chr12	110939847	110940194	348	*	X03375	144715	110940005	110969891	29887	+	0	overlapStart	0	RAD9B
chr12	110939847	110940194	348	*	X03375	51699	110929330	110939916	10587	-	0	overlapStart	0	VPS29
chr12	110940272	110940282	11	*	X03376	144715	110940005	110969891	29887	+	0	inside	266	RAD9B
chr12	110940272	110940282	11	*	X03376	51699	110929330	110939916	10587	-	355	upstream	355	VPS29
chr12	110940303	110940371	69	*	X03377	144715	110940005	110969891	29887	+	0	inside	297	RAD9B
chr12	110940303	110940371	69	*	X03377	51699	110929330	110939916	10587	-	386	upstream	386	VPS29
chr12	111020761	111020840	80	*	X03379	160760	110972237	111021064	48828	-	0	inside	223	PPTC7
chr12	111021031	111021136	106	*	X03380	160760	110972237	111021064	48828	-	0	overlapStart	0	PPTC7
chr12	111180516	111181074	559	*	X03381	5501	111157613	111180783	23171	-	0	overlapStart	0	PPP1CC
chr12	111806690	111806913	224	*	X03382	144717	111798455	111806925	8471	-	0	inside	11	PHETA1
chr12	111843233	111843341	109	*	X03383	10019	111843752	111889427	45676	+	410	upstream	410	SH2B3
chr12	111843467	111843495	29	*	X03384	10019	111843752	111889427	45676	+	256	upstream	256	SH2B3
chr12	111843565	111843753	189	*	X03385	10019	111843752	111889427	45676	+	0	overlapStart	0	SH2B3
chr12	112037174	112037613	440	*	X03386	6311	111890018	112037480	147463	-	0	overlapStart	0	ATXN2
chr12	112037644	112037662	19	*	X03387	6311	111890018	112037480	147463	-	163	upstream	163	ATXN2
chr12	112123625	112124000	376	*	X03388	80724	112123857	112194911	71055	+	0	overlapStart	0	ACAD10
chr12	112123625	112124000	376	*	X03388	8315	112079950	112123790	43841	-	0	overlapStart	0	BRAP
chr12	112279595	112280055	461	*	X03389	8550	112280032	112331228	51197	+	0	overlapStart	0	MAPKAPK5
chr12	112450994	112451006	13	*	X03390	10961	112451152	112461024	9873	+	145	upstream	145	ERP29
chr12	112450994	112451006	13	*	X03390	89894	112369087	112451023	81937	-	0	inside	16	TMEM116
chr12	112451044	112451046	3	*	X03391	10961	112451152	112461024	9873	+	105	upstream	105	ERP29
chr12	112451044	112451046	3	*	X03391	89894	112369087	112451023	81937	-	20	upstream	20	TMEM116
chr12	112451200	112451439	240	*	X03392	10961	112451152	112461024	9873	+	0	inside	47	ERP29
chr12	112451200	112451439	240	*	X03392	89894	112369087	112451023	81937	-	176	upstream	176	TMEM116
chr12	112451831	112451883	53	*	X03393	89894	112369087	112451023	81937	-	807	upstream	807	TMEM116
chr12	112451917	112451994	78	*	X03394	89894	112369087	112451023	81937	-	893	upstream	893	TMEM116
chr12	112546342	112546596	255	*	X03397	80018	112464493	112546635	82143	-	0	inside	38	NAA25
chr12	112847263	112847501	239	*	X03399	6128	112842994	112847443	4450	-	0	overlapStart	0	RPL6
chr12	112847521	112847542	22	*	X03400	6128	112842994	112847443	4450	-	77	upstream	77	RPL6
chr12	112847624	112847651	28	*	X03401	6128	112842994	112847443	4450	-	180	upstream	180	RPL6
chr12	112847681	112847700	20	*	X03402	6128	112842994	112847443	4450	-	237	upstream	237	RPL6
chr12	112856538	112856703	166	*	X03403	5781	112856536	112947717	91182	+	0	inside	1	PTPN11
chr12	113623115	113623627	513	*	X03405	79039	113594978	113623284	28307	-	0	overlapStart	0	DDX54
chr12	113623115	113623627	513	*	X03405	84934	113623555	113630119	6565	+	0	overlapStart	0	RITA1
chr12	113772804	113772902	99	*	X03406	80024	113736571	113772925	36355	-	0	inside	22	SLC8B1
chr12	114404064	114404078	15	*	X03407	9904	114254543	114404176	149634	-	0	inside	97	RBM19
chr12	114404123	114404147	25	*	X03408	9904	114254543	114404176	149634	-	0	inside	28	RBM19
chr12	115121830	115121878	49	*	X03409	6926	115108059	115121969	13911	-	0	inside	90	TBX3
chr12	115121893	115121915	23	*	X03410	6926	115108059	115121969	13911	-	0	inside	53	TBX3
chr12	115121962	115122034	73	*	X03411	6926	115108059	115121969	13911	-	0	overlapStart	0	TBX3
chr12	115122513	115122523	11	*	X03412	6926	115108059	115121969	13911	-	543	upstream	543	TBX3
chr12	115122840	115122925	86	*	X03413	6926	115108059	115121969	13911	-	870	upstream	870	TBX3
chr12	117175764	117175807	44	*	X03419	79794	117153596	117175843	22248	-	0	inside	35	SPRING1
chr12	117175764	117175807	44	*	X03419	84900	117176096	117291436	115341	+	288	upstream	288	RNFT2
chr12	117175889	117175916	28	*	X03420	79794	117153596	117175843	22248	-	45	upstream	45	SPRING1
chr12	117175889	117175916	28	*	X03420	84900	117176096	117291436	115341	+	179	upstream	179	RNFT2
chr12	117175957	117176141	185	*	X03421	79794	117153596	117175843	22248	-	113	upstream	113	SPRING1
chr12	117175957	117176141	185	*	X03421	84900	117176096	117291436	115341	+	0	overlapStart	0	RNFT2
chr12	117318843	117319069	227	*	X03423	8739	117298225	117319232	21008	-	0	inside	162	HRK
chr12	117348559	117348960	402	*	X03424	26259	117348761	117468953	120193	+	0	overlapStart	0	FBXW8
chr12	117628089	117628476	388	*	X03425	23014	117581585	117628300	46716	-	0	overlapStart	0	FBXO21
chr12	118407135	118407188	54	*	X03426	283455	117890817	118406028	515212	-	1106	upstream	1106	KSR2
chr12	118407260	118407287	28	*	X03427	283455	117890817	118406028	515212	-	1231	upstream	1231	KSR2
chr12	118573749	118574046	298	*	X03428	5037	118573870	118583390	9521	+	0	overlapStart	0	PEBP1
chr12	120105723	120105842	120	*	X03429	5564	120105757	120119429	13673	+	0	overlapStart	0	PRKAB1
chr12	120426962	120427064	103	*	X03430	92558	120427648	120532299	104652	+	583	upstream	583	BICDL1
chr12	120427704	120427837	134	*	X03431	92558	120427648	120532299	104652	+	0	inside	55	BICDL1
chr12	120632343	120632377	35	*	X03432	10985	120565014	120632513	67500	-	0	inside	135	GCN1
chr12	120632390	120632494	105	*	X03433	10985	120565014	120632513	67500	-	0	inside	18	GCN1
chr12	120884090	120884363	274	*	X03439	283459	120884241	120901556	17316	+	0	overlapStart	0	GATC
chr12	120884090	120884363	274	*	X03439	51499	120881764	120884215	2452	-	0	overlapStart	0	TRIAP1
chr12	120907489	120907547	59	*	X03440	8655	120907660	120936298	28639	+	112	upstream	112	DYNLL1
chr12	120907489	120907547	59	*	X03440	8683	120899471	120907558	8088	-	0	inside	10	SRSF9
chr12	120907613	120907706	94	*	X03441	8655	120907660	120936298	28639	+	0	overlapStart	0	DYNLL1
chr12	120907613	120907706	94	*	X03441	8683	120899471	120907558	8088	-	54	upstream	54	SRSF9
chr12	120933716	120934038	323	*	X03442	100506668	120928141	120933749	5609	-	0	overlapStart	0	NRAV
chr12	120966809	120967034	226	*	X03443	84274	120941082	120966964	25883	-	0	overlapStart	0	COQ5
chr12	121124567	121124854	288	*	X03444	9761	121124949	121139667	14719	+	94	upstream	94	MLEC
chr12	121125020	121125048	29	*	X03445	9761	121124949	121139667	14719	+	0	inside	70	MLEC
chr12	121125218	121125342	125	*	X03446	9761	121124949	121139667	14719	+	0	inside	268	MLEC
chr12	121148369	121148381	13	*	X03447	84747	121148238	121161443	13206	+	0	inside	130	UNC119B
chr12	121148412	121148447	36	*	X03448	84747	121148238	121161443	13206	+	0	inside	173	UNC119B
chr12	121342077	121342139	63	*	X03449	121665	121200313	121342155	141843	-	0	inside	15	SPPL3
chr12	121454148	121454176	29	*	X03450	64897	121440848	121454300	13453	-	0	inside	123	C12orf43
chr12	121454282	121454344	63	*	X03451	64897	121440848	121454300	13453	-	0	overlapStart	0	C12orf43
chr12	121647922	121648178	257	*	X03452	5025	121647664	121671909	24246	+	0	inside	257	P2RX4
chr12	122150719	122150729	11	*	X03460	144404	122150658	122219974	69317	+	0	inside	60	TMEM120B
chr12	122150814	122150824	11	*	X03461	144404	122150658	122219974	69317	+	0	inside	155	TMEM120B
chr12	122326458	122326817	360	*	X03462	3242	122277433	122326517	49085	-	0	overlapStart	0	HPD
chr12	122326458	122326817	360	*	X03462	5715	122326637	122355771	29135	+	0	overlapStart	0	PSMD9
chr12	122459627	122460027	401	*	X03463	605	122459861	122499950	40090	+	0	overlapStart	0	BCL7A
chr12	122460053	122460066	14	*	X03464	605	122459861	122499950	40090	+	0	inside	191	BCL7A
chr12	122688234	122688263	30	*	X03465	79369	122688228	122692084	3857	+	0	inside	5	B3GNT4
chr12	122688373	122688399	27	*	X03466	79369	122688228	122692084	3857	+	0	inside	144	B3GNT4
chr12	122688428	122688476	49	*	X03467	79369	122688228	122692084	3857	+	0	inside	199	B3GNT4
chr12	122750819	122751192	374	*	X03469	65082	122692209	122751068	58860	-	0	overlapStart	0	VPS33A
chr12	122985391	122985521	131	*	X03470	55596	122956146	122985543	29398	-	0	inside	21	ZCCHC8
chr12	123011125	123011548	424	*	X03471	65117	122989190	123011560	22371	-	0	inside	11	RSRC2
chr12	123011125	123011548	424	*	X03471	9735	123011809	123110947	99139	+	260	upstream	260	KNTC1
chr12	123011567	123011585	19	*	X03472	65117	122989190	123011560	22371	-	6	upstream	6	RSRC2
chr12	123011567	123011585	19	*	X03472	9735	123011809	123110947	99139	+	223	upstream	223	KNTC1
chr12	123011748	123011770	23	*	X03473	65117	122989190	123011560	22371	-	187	upstream	187	RSRC2
chr12	123011748	123011770	23	*	X03473	9735	123011809	123110947	99139	+	38	upstream	38	KNTC1
chr12	123237154	123237205	52	*	X03474	8562	123237371	123255953	18583	+	165	upstream	165	DENR
chr12	123237239	123237434	196	*	X03475	8562	123237371	123255953	18583	+	0	overlapStart	0	DENR
chr12	123380453	123380739	287	*	X03477	79720	123349875	123380712	30838	-	0	overlapStart	0	VPS37B
chr12	123380817	123380862	46	*	X03478	79720	123349875	123380712	30838	-	104	upstream	104	VPS37B
chr12	123459127	123459356	230	*	X03480	79676	123459354	123464588	5235	+	0	overlapStart	0	OGFOD2
chr12	123459743	123459875	133	*	X03481	23457	123405498	123459752	54255	-	0	overlapStart	0	ABCB9
chr12	123459889	123459919	31	*	X03482	23457	123405498	123459752	54255	-	136	upstream	136	ABCB9
chr12	123465010	123465457	448	*	X03483	51329	123464880	123467460	2581	+	0	inside	129	ARL6IP4
chr12	123635478	123635551	74	*	X03485	57605	123468027	123635285	167259	-	192	upstream	192	PITPNM2
chr12	123717598	123717725	128	*	X03486	10198	123640946	123717658	76713	-	0	overlapStart	0	MPHOSPH9
chr12	123717598	123717725	128	*	X03486	91574	123717844	123742506	24663	+	118	upstream	118	C12orf65
chr12	123756406	123756729	324	*	X03487	8099	123745517	123756863	11347	-	0	inside	133	CDK2AP1
chr12	123849303	123849562	260	*	X03489	55206	123773656	123849388	75733	-	0	overlapStart	0	SBNO1
chr12	123942559	123942638	80	*	X03490	11066	123942651	123956909	14259	+	12	upstream	12	SNRNP35
chr12	123942652	123943016	365	*	X03491	11066	123942651	123956909	14259	+	0	inside	0	SNRNP35
chr12	124068869	124069140	272	*	X03492	10959	124069076	124082688	13613	+	0	overlapStart	0	TMED2
chr12	124086350	124086860	511	*	X03493	57696	124086672	124105482	18811	+	0	overlapStart	0	DDX55
chr12	124118081	124118503	423	*	X03494	1967	124105570	124118323	12754	-	0	overlapStart	0	EIF2B1
chr12	124118081	124118503	423	*	X03494	2967	124118286	124147151	28866	+	0	overlapStart	0	GTF2H3
chr12	124457490	124457943	454	*	X03495	100533183	124457762	124800570	342809	+	0	overlapStart	0	ZNF664-RFLNA
chr12	124457490	124457943	454	*	X03495	144348	124457762	124499986	42225	+	0	overlapStart	0	ZNF664
chr12	124457490	124457943	454	*	X03495	80212	124420955	124457163	36209	-	326	upstream	326	CCDC92
chr12	125052214	125052494	281	*	X03498	9612	124808957	125052010	243054	-	203	upstream	203	NCOR2
chr12	125398535	125399513	979	*	X03500	100847004	125400093	125400205	113	+	579	upstream	579	MIR5188
chr12	125398535	125399513	979	*	X03500	7316	125396192	125399587	3396	-	0	inside	73	UBC
chr12	125478252	125478315	64	*	X03505	140707	125478194	125510349	32156	+	0	inside	57	BRI3BP
chr12	125478399	125478432	34	*	X03506	140707	125478194	125510349	32156	+	0	inside	204	BRI3BP
chr12	125478446	125478526	81	*	X03507	140707	125478194	125510349	32156	+	0	inside	251	BRI3BP
chr12	131323923	131323943	21	*	X03517	2054	131274145	131323819	49675	-	103	upstream	103	STX2
chr12	131356459	131356521	63	*	X03518	5901	131356617	131360826	4210	+	95	upstream	95	RAN
chr12	131356575	131356679	105	*	X03519	5901	131356617	131360826	4210	+	0	overlapStart	0	RAN
chr12	132195254	132195847	594	*	X03520	6433	132195632	132284283	88652	+	0	overlapStart	0	SFSWAP
chr12	132379048	132379096	49	*	X03521	8408	132379279	132407707	28429	+	182	upstream	182	ULK1
chr12	132379192	132379339	148	*	X03522	8408	132379279	132407707	28429	+	0	overlapStart	0	ULK1
chr12	132434428	132434571	144	*	X03524	57634	132434465	132565011	130547	+	0	overlapStart	0	EP400
chr12	132628796	132629082	287	*	X03525	317781	132621140	132628880	7741	-	0	overlapStart	0	DDX51
chr12	132628796	132629082	287	*	X03525	79050	132628993	132636986	7994	+	0	overlapStart	0	NOC4L
chr12	133066720	133066754	35	*	X03526	57666	133067157	133161773	94617	+	402	upstream	402	FBRSL1
chr12	133263988	133264097	110	*	X03528	192111	133264635	133299323	34689	+	537	upstream	537	PGAM5
chr12	133263988	133264097	110	*	X03528	5426	133200348	133263945	63598	-	42	upstream	42	POLE
chr12	133263988	133264097	110	*	X03528	5827	133264192	133281577	17386	+	94	upstream	94	PXMP2
chr12	133264117	133264182	66	*	X03529	192111	133264635	133299323	34689	+	452	upstream	452	PGAM5
chr12	133264117	133264182	66	*	X03529	5426	133200348	133263945	63598	-	171	upstream	171	POLE
chr12	133264117	133264182	66	*	X03529	5827	133264192	133281577	17386	+	9	upstream	9	PXMP2
chr12	133264194	133264218	25	*	X03530	192111	133264635	133299323	34689	+	416	upstream	416	PGAM5
chr12	133264194	133264218	25	*	X03530	5426	133200348	133263945	63598	-	248	upstream	248	POLE
chr12	133264194	133264218	25	*	X03530	5827	133264192	133281577	17386	+	0	inside	1	PXMP2
chr12	133338735	133339018	284	*	X03532	23141	133302254	133338451	36198	-	283	upstream	283	ANKLE2
chr12	133405325	133405742	418	*	X03533	2802	133345495	133405426	59932	-	0	overlapStart	0	GOLGA3
chr12	133532786	133532796	11	*	X03535	100289635	133498019	133532892	34874	-	0	inside	95	ZNF605
